data,id_cliente,tag_anterior,tag,motivo,quem_marcou
2026-08-10,C0000181,S260805-B2-LOC-ND-L3,S260805-B2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-10,C0000283,S260805-B2-LOC-ND-L3,S260805-B2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-10,C0000285,S260805-B1-LOC-ND-L3,S260805-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-10,C0000063,S260807-B1-LOC-ND-L1,S260807-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000069,S260807-M2-LOC-ND-L1,S260807-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000092,S260807-A1-LOC-ND-L0,S260807-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000113,S260807-M2-LOC-ND-L1,S260807-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000144,S260807-M1-LOC-ND-L1,S260807-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000202,S260807-M1-LOC-ND-L1,S260807-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000225,S260807-A1-LOC-ND-L0,S260807-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000239,S260807-B3-LOC-ND-L1,S260807-B3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000241,S260807-M3-LOC-ND-L1,S260807-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000266,S260807-A1-LOC-ND-L1,S260807-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000357,S260807-M1-LOC-ND-L1,S260807-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-10,C0000364,S260807-A1-LOC-ND-L1,S260807-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000046,,S260811-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-11,C0000050,,S260811-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-11,C0000077,,S260811-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-11,C0000098,,S260811-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-11,C0000111,,S260811-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-11,C0000122,,S260811-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-11,C0000147,,S260811-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-11,C0000155,,S260811-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-11,C0000169,,S260811-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-11,C0000184,,S260811-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-11,C0000213,,S260811-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-11,C0000272,,S260811-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-11,C0000281,,S260811-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-11,C0000338,,S260811-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-11,C0000384,,S260811-B2-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-11,C0000395,,S260811-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-11,C0000013,S260803-M2-LOC-ND-L7,S260803-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000072,S260803-A2-LOC-ND-L7,S260803-A2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000082,S260803-B2-LOC-ND-L7,S260803-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000096,S260803-M2-LOC-ND-L7,S260803-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000136,S260803-B1-LOC-ND-L7,S260803-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000156,S260803-M3-LOC-ND-L7,S260803-M3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000197,S260803-M2-LOC-ND-L7,S260803-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000208,S260803-A3-LOC-ND-L7,S260803-A3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000300,S260803-M1-LOC-ND-L7,S260803-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000343,S260803-M2-LOC-ND-L5,S260803-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000355,S260803-B2-LOC-ND-L7,S260803-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-11,C0000020,S260804-B3-LOC-ND-L3,S260804-B3-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-11,C0000038,S260804-A1-LOC-ND-L3,S260804-A1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-11,C0000139,S260804-M1-LOC-ND-L3,S260804-M1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-11,C0000150,S260804-B2-LOC-ND-L3,S260804-B2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-11,C0000182,S260804-B3-LOC-ND-L3,S260804-B3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-11,C0000293,S260804-B2-LOC-ND-L3,S260804-B2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-11,C0000348,S260804-A1-LOC-ND-L3,S260804-A1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-11,C0000351,S260804-M3-LOC-ND-L3,S260804-M3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-11,C0000390,S260804-A2-LOC-ND-L3,S260804-A2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-11,C0000151,S260805-M1-PRE-WA-D-3,S260805-M1-PRE-WA-D-2,parcela a vencer,Sist. acordos
2026-08-11,C0000019,S260806-B1-LOC-ND-L1,S260806-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000022,S260806-B1-LOC-ND-L1,S260806-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000026,S260806-B1-LOC-ND-L0,S260806-B1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-11,C0000061,S260806-B1-LOC-ND-L1,S260806-B1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-11,C0000067,S260806-M1-LOC-ND-L1,S260806-M1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-11,C0000103,S260806-A1-LOC-ND-L1,S260806-A1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-11,C0000119,S260806-M2-LOC-ND-L0,S260806-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000137,S260806-A1-LOC-ND-L1,S260806-A1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-11,C0000163,S260806-M1-LOC-ND-L1,S260806-M1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-11,C0000200,S260806-M1-LOC-ND-L1,S260806-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000216,S260806-A1-LOC-ND-L1,S260806-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000218,S260806-B1-LOC-ND-L1,S260806-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000234,S260806-A1-LOC-ND-L1,S260806-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000261,S260806-M1-LOC-ND-L0,S260806-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000287,S260806-B2-LOC-ND-L1,S260806-B2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000288,S260806-M2-LOC-ND-L0,S260806-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000331,S260806-B2-LOC-ND-L1,S260806-B2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000333,S260806-A2-LOC-ND-L1,S260806-A2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-11,C0000015,S260808-M2-LOC-ND-L0,S260808-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000097,S260808-B3-LOC-ND-L0,S260808-B3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000101,S260808-B1-LOC-ND-L0,S260808-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000189,S260808-B2-LOC-ND-L0,S260808-B2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000198,S260808-B3-LOC-ND-L0,S260808-B3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000226,S260808-A3-LOC-ND-L0,S260808-A3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000249,S260808-B2-LOC-ND-L0,S260808-B2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000279,S260808-B3-LOC-ND-L0,S260808-B3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000353,S260808-M3-LOC-ND-L0,S260808-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-11,C0000375,S260808-B1-LOC-ND-L0,S260808-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000055,,S260812-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-12,C0000075,,S260812-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-12,C0000083,,S260812-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-12,C0000106,,S260812-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-12,C0000112,,S260812-A2-LOC-ND-L0,entrada na esteira; enriquecimento completo + novos telefones,Planejamento
2026-08-12,C0000123,,S260812-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-12,C0000161,,S260812-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-12,C0000206,,S260812-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-12,C0000224,,S260812-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-12,C0000264,,S260812-A3-LOC-ND-L0,entrada na esteira; enriquecimento completo + localizador,Planejamento
2026-08-12,C0000286,,S260812-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-12,C0000367,,S260812-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-12,C0000386,,S260812-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-12,C0000397,,S260812-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-12,C0000312,S260803-A1-CPB-WA-T2,S260803-A1-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-08-12,C0000312,S260803-A1-CPA-WA-T1,S260803-A1-COL-WA,acordo ativo (colchão),Sist. acordos
2026-08-12,C0000347,S260803-M1-CPB-WA-T3,S260803-M1-CPB-RC-T1,rotação de canal para RCS,RCS
2026-08-12,C0000020,S260804-B3-LOC-ND-L7,S260804-B3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000038,S260804-A1-LOC-ND-L7,S260804-A1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000139,S260804-M1-LOC-ND-L7,S260804-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000150,S260804-B2-LOC-ND-L7,S260804-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000182,S260804-B3-LOC-ND-L7,S260804-B3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000201,S260804-M3-CPB-RC-T1,S260804-M3-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-12,C0000250,S260804-M1-CPB-RC-T1,S260804-M1-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-12,C0000293,S260804-B2-LOC-ND-L7,S260804-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000348,S260804-A1-LOC-ND-L7,S260804-A1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000351,S260804-M3-LOC-ND-L7,S260804-M3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000390,S260804-A2-LOC-ND-L7,S260804-A2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-12,C0000002,S260805-B1-LOC-ND-L5,S260805-B1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-12,C0000080,S260805-M3-CPA-AV-T1,S260805-M3-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-12,C0000080,S260805-M3-CPA-DC-T1,S260805-M3-COL-DC,acordo ativo (colchão),Sist. acordos
2026-08-12,C0000084,S260805-M3-LOC-ND-L5,S260805-M3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-12,C0000151,S260805-M1-PRE-WA-D-2,S260805-M1-PRE-WA-D-1,parcela a vencer,Sist. acordos
2026-08-12,C0000177,S260805-B2-LOC-ND-L5,S260805-B2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-12,C0000181,S260805-B2-LOC-ND-L5,S260805-B2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-12,C0000244,S260805-B3-LOC-ND-L3,S260805-B3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-12,C0000283,S260805-B2-LOC-ND-L5,S260805-B2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-12,C0000285,S260805-B1-LOC-ND-L5,S260805-B1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-12,C0000063,S260807-B1-LOC-ND-L3,S260807-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000069,S260807-M2-LOC-ND-L3,S260807-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000092,S260807-A1-LOC-ND-L3,S260807-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000113,S260807-M2-LOC-ND-L3,S260807-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000144,S260807-M1-LOC-ND-L3,S260807-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000166,S260807-M2-CPA-WA-T1,S260807-M2-CPB-WA-T1,sem resposta na ação de negociação → CPC B,WhatsApp
2026-08-12,C0000202,S260807-M1-LOC-ND-L3,S260807-M1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-12,C0000225,S260807-A1-LOC-ND-L3,S260807-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000241,S260807-M3-LOC-ND-L3,S260807-M3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000266,S260807-A1-LOC-ND-L3,S260807-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000357,S260807-M1-LOC-ND-L3,S260807-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000364,S260807-A1-LOC-ND-L3,S260807-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-12,C0000070,S260809-M1-LOC-ND-L0,S260809-M1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-12,C0000138,S260809-M1-LOC-ND-L0,S260809-M1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-12,C0000138,S260809-M1-CPA-RC-T1,S260809-M1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-08-12,C0000178,S260809-B3-LOC-ND-L0,S260809-B3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000203,S260809-B1-LOC-ND-L0,S260809-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000210,S260809-M3-LOC-ND-L0,S260809-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000233,S260809-M2-LOC-ND-L0,S260809-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000273,S260809-M2-LOC-ND-L0,S260809-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000289,S260809-B1-LOC-ND-L0,S260809-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000295,S260809-M1-LOC-ND-L0,S260809-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-12,C0000337,S260809-B3-LOC-ND-L0,S260809-B3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-13,C0000016,,S260813-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-13,C0000052,,S260813-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-13,C0000115,,S260813-A3-LOC-ND-L0,entrada na esteira; enriquecimento completo + localizador,Planejamento
2026-08-13,C0000128,,S260813-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-13,C0000145,,S260813-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-13,C0000187,,S260813-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-13,C0000232,,S260813-A3-LOC-ND-L0,entrada na esteira; enriquecimento completo + localizador,Planejamento
2026-08-13,C0000275,,S260813-A2-LOC-ND-L0,entrada na esteira; enriquecimento completo + novos telefones,Planejamento
2026-08-13,C0000302,,S260813-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-13,C0000305,,S260813-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-08-13,C0000319,,S260813-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-13,C0000321,,S260813-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-13,C0000324,,S260813-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-08-13,C0000325,,S260813-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-13,C0000330,,S260813-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-13,C0000356,,S260813-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-13,C0000374,,S260813-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-13,C0000376,,S260813-M2-LOC-ND-L0,entrada na esteira; enriquecimento básico + WhatsApp válido,Planejamento
2026-08-13,C0000398,,S260813-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-08-13,C0000002,S260805-B1-LOC-ND-L7,S260805-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000009,S260805-M1-LOC-ND-L5,S260805-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000084,S260805-M3-LOC-ND-L7,S260805-M3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000151,S260805-M1-PRE-WA-D-1,S260805-M1-COL-WA,acordo ativo (colchão),Sist. acordos
2026-08-13,C0000177,S260805-B2-LOC-ND-L7,S260805-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000181,S260805-B2-LOC-ND-L7,S260805-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000194,S260805-A2-LOC-ND-L3,S260805-A2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000244,S260805-B3-LOC-ND-L7,S260805-B3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000283,S260805-B2-LOC-ND-L7,S260805-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000285,S260805-B1-LOC-ND-L7,S260805-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-13,C0000019,S260806-B1-LOC-ND-L5,S260806-B1-CPA-SM-T1,contato no SMS → CPC A,SMS
2026-08-13,C0000019,S260806-B1-CPA-SM-T1,S260806-B1-COL-SM,acordo ativo (colchão),Sist. acordos
2026-08-13,C0000022,S260806-B1-LOC-ND-L5,S260806-B1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-13,C0000026,S260806-B1-CPA-AV-T1,S260806-B1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-13,C0000061,S260806-B1-CPA-AV-T1,S260806-B1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-13,C0000067,S260806-M1-CPA-DC-T1,S260806-M1-CPB-DC-T1,sem resposta na ação de negociação → CPC B,Discador
2026-08-13,C0000103,S260806-A1-CPA-AV-T1,S260806-A1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-13,C0000137,S260806-A1-CPA-DC-T1,S260806-A1-CPB-DC-T1,sem resposta na ação de negociação → CPC B,Discador
2026-08-13,C0000163,S260806-M1-CPA-AV-T1,S260806-M1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-13,C0000216,S260806-A1-LOC-ND-L5,S260806-A1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-13,C0000218,S260806-B1-LOC-ND-L5,S260806-B1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-13,C0000227,S260806-B3-LOC-ND-L1,S260806-B3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-13,C0000234,S260806-A1-LOC-ND-L5,S260806-A1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-13,C0000261,S260806-M1-LOC-ND-L5,S260806-M1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-13,C0000287,S260806-B2-LOC-ND-L5,S260806-B2-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-13,C0000288,S260806-M2-LOC-ND-L5,S260806-M2-LOC-ND-L7,localização por SMS sem contato,SMS
